1, 0, 0, 0, 262111
2, 0, 0, 0, 262111
3, 0, 0, 0, 262111
4, 0, 0, 0, 262111
5, 0, 0, 0, 262111
6, 0, 0, 0, 262111
7, 0, 0, 0, 262111
8, 0, 0, 0, 262111
9, 0, 0, 0, 262111
10, 0, 0, 0, 262111
11, 0, 0, 0, 262111
12, 0, 0, 0, 262111
13, 0, 0, 0, 262111
14, 0, 0, 0, 262111
15, 0, 0, 0, 262111
16, 0, 0, 0, 262111
17, 0, 0, 0, 262111
18, 0, 0, 0, 262111
19, 0, 0, 0, 262111
20, 0, 0, 0, 262111
21, 0, 0, 0, 262111
22, 0, 0, 0, 262111
23, 0, 0, 0, 262111
24, 0, 0, 0, 262111
25, 0, 0, 0, 262111
26, 0, 0, 0, 262111
27, 0, 0, 0, 262111
28, 0, 0, 0, 262111
29, 0, 0, 0, 262111
30, 0, 0, 0, 262111
31, 0, 0, 0, 262111
32, 0, 0, 0, 262111
33, 0, 0, 0, 262111
34, 0, 0, 0, 262111
35, 0, 0, 0, 262111
36, 0, 0, 0, 262111
37, 0, 0, 0, 262111
38, 0, 0, 0, 262111
39, 0, 0, 0, 262111
40, 0, 0, 0, 262111
41, 0, 0, 0, 262111
42, 0, 0, 0, 262111
43, 0, 0, 0, 262111
44, 0, 0, 0, 262111
45, 0, 0, 0, 262111
46, 0, 0, 0, 262111
47, 0, 0, 0, 262111
48, 0, 0, 0, 262111
49, 0, 0, 0, 262111
50, 0, 0, 0, 262111
51, 0, 0, 0, 262111
52, 0, 0, 0, 262111
53, 0, 0, 0, 262111
54, 0, 0, 0, 262111
55, 0, 0, 0, 262111
56, 0, 0, 0, 262111
57, 0, 0, 0, 262111
58, 0, 0, 0, 262111
59, 0, 0, 0, 262111
60, 0, 0, 0, 262111
61, 0, 0, 0, 262111
62, 0, 0, 0, 262111
63, 0, 0, 0, 262111
64, 0, 0, 0, 262111
65, 0, 0, 0, 262111
66, 0, 0, 0, 262111
67, 0, 0, 0, 262111
68, 0, 0, 0, 262111
69, 0, 0, 0, 262111
70, 0, 0, 0, 262111
71, 0, 0, 0, 262111
72, 0, 0, 0, 262111
73, 0, 0, 0, 262111
74, 0, 0, 0, 262111
75, 0, 0, 0, 262111
76, 0, 0, 0, 262111
77, 0, 0, 0, 262111
78, 0, 0, 0, 262111
79, 0, 0, 0, 262111
80, 0, 0, 0, 262111
81, 0, 0, 0, 262111
82, 0, 0, 0, 262111
83, 0, 0, 0, 262111
84, 0, 0, 0, 262111
85, 0, 0, 0, 262111
86, 0, 0, 0, 262111
87, 0, 0, 0, 262111
88, 0, 0, 0, 262111
89, 0, 0, 0, 262111
90, 0, 0, 0, 262111
91, 0, 0, 0, 262111
92, 0, 0, 0, 262111
93, 0, 0, 0, 262111
94, 0, 0, 0, 262111
95, 0, 0, 0, 262111
96, 0, 0, 0, 262111
97, 0, 0, 0, 262111
98, 0, 0, 0, 262111
99, 0, 0, 0, 262111
100, 0, 0, 0, 262111
101, 0, 0, 0, 262111
102, 0, 0, 0, 262111
103, 0, 0, 0, 262111
104, 0, 0, 0, 262111
105, 0, 0, 0, 262111
106, 0, 0, 0, 262111
107, 0, 0, 0, 262111
108, 0, 0, 0, 262111
109, 0, 0, 0, 262111
110, 0, 0, 0, 262111
111, 0, 0, 0, 262111
112, 0, 0, 0, 262111
113, 0, 0, 0, 262111
114, 0, 0, 0, 262111
115, 0, 0, 0, 262111
116, 0, 0, 0, 262111
117, 0, 0, 0, 262111
118, 0, 0, 0, 262111
119, 0, 0, 0, 262111
120, 0, 0, 0, 262111
121, 0, 0, 0, 262111
122, 0, 0, 0, 262111
123, 0, 0, 0, 262111
124, 0, 0, 0, 262111
125, 0, 0, 0, 262111
126, 0, 0, 0, 262111
127, 0, 0, 0, 262111
128, 0, 0, 0, 262111
129, 0, 0, 0, 262111
130, 0, 0, 0, 262111
131, 0, 0, 0, 262111
132, 0, 0, 0, 262111
133, 0, 0, 0, 262111
134, 0, 0, 0, 262111
135, 0, 0, 0, 262111
136, 0, 0, 0, 262111
137, 0, 0, 0, 262111
138, 0, 0, 0, 262111
139, 0, 0, 0, 262111
140, 0, 0, 0, 262111
141, 0, 0, 0, 262111
142, 0, 0, 0, 262111
143, 0, 0, 0, 262111
144, 0, 0, 0, 262111
145, 0, 0, 0, 262111
146, 0, 0, 0, 262111
147, 0, 0, 0, 262111
148, 0, 0, 0, 262111
149, 0, 0, 0, 262111
150, 0, 0, 0, 262111
151, 0, 0, 0, 262111
152, 0, 0, 0, 262111
153, 0, 0, 0, 262111
154, 0, 0, 0, 262111
155, 0, 0, 0, 262111
156, 0, 0, 0, 262111
157, 0, 0, 0, 262111
158, 0, 0, 0, 262111
159, 0, 0, 0, 262111
160, 0, 0, 0, 262111
161, 0, 0, 0, 262111
162, 0, 0, 0, 262111
163, 0, 0, 0, 262111
164, 0, 0, 0, 262111
165, 0, 0, 0, 262111
166, 0, 0, 0, 262111
167, 0, 0, 0, 262111
168, 0, 0, 0, 262111
169, 0, 0, 0, 262111
170, 0, 0, 0, 262111
171, 0, 0, 0, 262111
172, 0, 0, 0, 262111
173, 0, 0, 0, 262111
174, 0, 0, 0, 262111
175, 0, 0, 0, 262111
176, 0, 0, 0, 262111
177, 0, 0, 0, 262111
178, 0, 0, 0, 262111
179, 0, 0, 0, 262111
180, 0, 0, 0, 262111
181, 0, 0, 0, 262111
182, 0, 0, 0, 262111
183, 0, 0, 0, 262111
184, 0, 0, 0, 262111
185, 0, 0, 0, 262111
186, 0, 0, 0, 262111
187, 0, 0, 0, 262111
188, 0, 0, 0, 262111
189, 0, 0, 0, 262111
190, 0, 0, 0, 262111
191, 0, 0, 0, 262111
192, 0, 0, 0, 262111
193, 0, 0, 0, 262111
194, 0, 0, 0, 262111
195, 0, 0, 0, 262111
196, 0, 0, 0, 262111
197, 0, 0, 0, 262111
198, 0, 0, 0, 262111
199, 0, 0, 0, 262111
200, 0, 0, 0, 262111
201, 0, 0, 0, 262111
202, 0, 0, 0, 262111
203, 0, 0, 0, 262111
204, 0, 0, 0, 262111
205, 0, 0, 0, 262111
206, 0, 0, 0, 262111
207, 0, 0, 0, 262111
208, 0, 0, 0, 262111
209, 0, 0, 0, 262111
210, 0, 0, 0, 262111
211, 0, 0, 0, 262111
212, 0, 0, 0, 262111
213, 0, 0, 0, 262111
214, 0, 0, 0, 262111
215, 0, 0, 0, 262111
216, 0, 0, 0, 262111
217, 0, 0, 0, 262111
218, 0, 0, 0, 262111
219, 0, 0, 0, 262111
220, 0, 0, 0, 262111
221, 0, 0, 0, 262111
222, 0, 0, 0, 262111
223, 0, 0, 0, 262111
224, 0, 0, 0, 262111
225, 0, 0, 0, 262111
226, 0, 0, 0, 262111
227, 0, 0, 0, 262111
228, 0, 0, 0, 262111
229, 0, 0, 0, 262111
231, 0, 0, 0, 262111
232, 0, 0, 0, 262111
233, 0, 0, 0, 262111
234, 0, 0, 0, 262111
235, 0, 0, 0, 262111
236, 0, 0, 0, 262111
237, 0, 0, 0, 262111
238, 0, 0, 0, 262111
239, 0, 0, 0, 262111
240, 0, 0, 0, 262111
241, 0, 0, 0, 262111
242, 0, 0, 0, 262111
243, 0, 0, 0, 262111
244, 0, 0, 0, 262111
245, 0, 0, 0, 262111
246, 0, 0, 0, 262111
247, 0, 0, 0, 262111
248, 0, 0, 0, 262111
249, 0, 0, 0, 262111
250, 0, 0, 0, 262111
251, 0, 0, 0, 262111
252, 0, 0, 0, 262111
253, 0, 0, 0, 262111
254, 0, 0, 0, 262111
255, 0, 0, 0, 262111
256, 0, 0, 0, 262111
257, 0, 0, 0, 262111
258, 0, 0, 0, 262111
259, 0, 0, 0, 262111
260, 0, 0, 0, 262111
261, 0, 0, 0, 262111
262, 0, 0, 0, 262111
263, 0, 0, 0, 262111
264, 0, 0, 0, 262111
265, 0, 0, 0, 262111
266, 0, 0, 0, 262111
267, 0, 0, 0, 262111
268, 0, 0, 0, 262111
269, 0, 0, 0, 262111
270, 0, 0, 0, 262111
271, 0, 0, 0, 262111
272, 0, 0, 0, 262111
273, 0, 0, 0, 262111
274, 0, 0, 0, 262111
275, 0, 0, 0, 262111
276, 0, 0, 0, 262111
277, 0, 0, 0, 262111
278, 0, 0, 0, 262111
279, 0, 0, 0, 262111
280, 0, 0, 0, 262111
281, 0, 0, 0, 262111
282, 0, 0, 0, 262111
283, 0, 0, 0, 262111
284, 0, 0, 0, 262111
285, 0, 0, 0, 262111
286, 0, 0, 0, 262111
287, 0, 0, 0, 262111
288, 0, 0, 0, 262111
289, 0, 0, 0, 262111
290, 0, 0, 0, 262111
291, 0, 0, 0, 262111
292, 0, 0, 0, 262111
293, 0, 0, 0, 262111
294, 0, 0, 0, 262111
295, 0, 0, 0, 262111
296, 0, 0, 0, 262111
297, 0, 0, 0, 262111
298, 0, 0, 0, 262111
299, 0, 0, 0, 262111
300, 0, 0, 0, 262111
301, 0, 0, 0, 262111
302, 0, 0, 0, 262111
303, 0, 0, 0, 262111
304, 0, 0, 0, 262111
305, 0, 0, 0, 262111
306, 0, 0, 0, 262111
307, 0, 0, 0, 262111
308, 0, 0, 0, 262111
309, 0, 0, 0, 262111
310, 0, 0, 0, 262111
311, 0, 0, 0, 262111
312, 0, 0, 0, 262111
313, 0, 0, 0, 262111
314, 0, 0, 0, 262111
315, 0, 0, 0, 262111
316, 0, 0, 0, 262111
317, 0, 0, 0, 262111
318, 0, 0, 0, 262111
319, 0, 0, 0, 262111
320, 0, 0, 0, 262111
321, 0, 0, 0, 262111
322, 0, 0, 0, 262111
323, 0, 0, 0, 262111
324, 0, 0, 0, 262111
325, 0, 0, 0, 262111
326, 0, 0, 0, 262111
327, 0, 0, 0, 262111
328, 0, 0, 0, 262111
329, 0, 0, 0, 262111
330, 0, 0, 0, 262111
331, 0, 0, 0, 262111
332, 0, 0, 0, 262111
333, 0, 0, 0, 262111
334, 0, 0, 0, 262111
335, 0, 0, 0, 262111
336, 0, 0, 0, 262111
337, 0, 0, 0, 262111
338, 0, 0, 0, 262111
339, 0, 0, 0, 262111
340, 0, 0, 0, 262111
341, 0, 0, 0, 262111
342, 0, 0, 0, 262111
343, 0, 0, 0, 262111
344, 0, 0, 0, 262111
345, 0, 0, 0, 262111
346, 0, 0, 0, 262111
347, 0, 0, 0, 262111
348, 0, 0, 0, 262111
349, 0, 0, 0, 262111
350, 0, 0, 0, 262111
351, 0, 0, 0, 262111
352, 0, 0, 0, 262111
353, 0, 0, 0, 262111
354, 0, 0, 0, 262111
355, 0, 0, 0, 262111
356, 0, 0, 0, 262111
357, 0, 0, 0, 262111
358, 0, 0, 0, 262111
359, 0, 0, 0, 262111
360, 0, 0, 0, 262111
361, 0, 0, 0, 262111
362, 0, 0, 0, 262111
363, 0, 0, 0, 262111
364, 0, 0, 0, 262111
365, 0, 0, 0, 262111
366, 0, 0, 0, 262111
367, 0, 0, 0, 262111
368, 0, 0, 0, 262111
369, 0, 0, 0, 262111
370, 0, 0, 0, 262111
371, 0, 0, 0, 262111
372, 0, 0, 0, 262111
373, 0, 0, 0, 262111
374, 0, 0, 0, 262111
375, 0, 0, 0, 262111
376, 0, 0, 0, 262111
377, 0, 0, 0, 262111
378, 0, 0, 0, 262111
379, 0, 0, 0, 262111
380, 0, 0, 0, 262111
381, 0, 0, 0, 262111
382, 0, 0, 0, 262111
383, 0, 0, 0, 262111
384, 0, 0, 0, 262111
385, 0, 0, 0, 262111
386, 0, 0, 0, 262111
387, 0, 0, 0, 262111
388, 0, 0, 0, 262111
389, 0, 0, 0, 262111
390, 0, 0, 0, 262111
391, 0, 0, 0, 262111
392, 0, 0, 0, 262111
393, 0, 0, 0, 262111
